CustomerID,Recency,MonetaryValue,Country,CohortDay,Frequency,R,F,M,Cluster
14628.0,91,671.96,United Kingdom,2011-04-11,2,2,3,3,1
14629.0,4,955.26,United Kingdom,2011-10-23,2,5,3,4,0
14631.0,50,1006.98,United Kingdom,2011-02-14,3,3,3,4,1
14632.0,262,114.56,United Kingdom,2011-03-22,1,1,1,1,2
14633.0,266,344.90000000000003,United Kingdom,2011-03-18,1,1,1,2,2
14636.0,36,609.85,United Kingdom,2011-03-16,2,3,3,3,0
14638.0,50,443.6,United Kingdom,2011-10-20,1,3,1,2,2
14639.0,52,2984.49,United Kingdom,2010-12-13,6,3,5,5,1
14640.0,24,2107.38,United Kingdom,2011-04-26,6,4,5,5,1
14641.0,21,110.46,United Kingdom,2011-11-18,1,4,1,1,0
14642.0,58,96.12,United Kingdom,2011-10-12,1,3,1,1,2
14643.0,170,693.8100000000001,United Kingdom,2010-12-16,2,2,3,3,2
14644.0,67,830.76,United Kingdom,2011-02-14,2,3,3,3,1
14645.0,156,597.09,United Kingdom,2011-03-09,2,2,3,3,2
14647.0,201,236.04000000000002,United Kingdom,2011-05-22,1,1,1,1,2
14649.0,4,1402.59,United Kingdom,2011-05-11,4,5,4,4,3
14651.0,67,653.75,United Kingdom,2011-05-12,2,3,3,3,1
14652.0,77,114.18,United Kingdom,2011-09-23,1,2,1,1,2
14653.0,1,1926.65,United Kingdom,2011-01-05,8,5,5,4,3
14655.0,8,1932.23,United Kingdom,2011-05-01,4,5,4,4,3
14656.0,169,291.05,United Kingdom,2011-03-01,2,2,3,2,2
14657.0,17,848.22,United Kingdom,2011-01-17,4,4,4,3,1
14658.0,5,247.15,United Kingdom,2011-08-14,2,5,3,2,0
14659.0,8,2529.93,United Kingdom,2011-01-28,9,5,5,5,3
14660.0,86,285.74,United Kingdom,2011-08-31,2,2,3,2,2
14661.0,26,107.95,United Kingdom,2011-11-13,1,4,1,1,0
14662.0,28,741.37,United Kingdom,2011-01-27,4,4,4,3,1
14664.0,19,636.24,United Kingdom,2011-11-06,2,4,3,3,0
14665.0,60,1835.7,United Kingdom,2011-02-02,5,3,4,4,1
14666.0,24,195.25,United Kingdom,2011-11-15,1,4,1,1,0
14667.0,10,9175.04,United Kingdom,2010-12-06,25,5,5,5,3
14669.0,241,1259.24,United Kingdom,2011-01-11,3,1,3,4,1
14670.0,280,392.86,United Kingdom,2011-03-04,2,1,3,2,2
14672.0,234,765.55,United Kingdom,2011-01-07,2,1,3,3,2
14673.0,3,1736.4,United Kingdom,2010-12-07,5,5,4,4,3
14675.0,16,596.36,United Kingdom,2011-11-23,1,4,1,3,0
14676.0,31,2548.2400000000002,United Kingdom,2011-03-01,6,4,5,5,1
14680.0,25,28754.11,United Kingdom,2010-12-03,16,4,5,5,3
14681.0,71,498.95,United Kingdom,2011-05-12,3,3,3,3,1
14682.0,187,52.0,United Kingdom,2011-05-22,2,1,3,1,2
14684.0,25,1201.51,United Kingdom,2010-12-12,5,4,4,4,1
14687.0,106,628.38,United Kingdom,2011-08-25,1,2,1,3,2
14688.0,7,5579.1,United Kingdom,2010-12-01,21,5,5,5,3
14689.0,208,112.8,United Kingdom,2011-05-15,1,1,1,1,2
14690.0,44,355.05,United Kingdom,2011-07-11,2,3,3,2,0
14691.0,30,2114.33,United Kingdom,2011-05-11,5,4,4,5,1
14692.0,137,591.55,United Kingdom,2011-01-21,4,2,4,3,1
14693.0,264,172.9,United Kingdom,2011-03-20,1,1,1,1,2
14696.0,4,2078.95,United Kingdom,2010-12-01,7,5,5,5,3
14697.0,218,188.60999999999999,United Kingdom,2011-05-05,2,1,3,1,2
14698.0,1,1217.27,United Kingdom,2011-10-19,5,5,4,4,3
14699.0,214,109.13000000000001,United Kingdom,2011-05-09,1,1,1,1,2
14700.0,32,2195.1,United Kingdom,2011-04-15,3,4,3,5,1
14701.0,10,2526.09,United Kingdom,2011-01-27,9,5,5,5,3
14702.0,1,3251.79,United Kingdom,2010-12-09,17,5,5,5,3
14703.0,14,318.17,United Kingdom,2011-11-25,1,4,1,2,0
14704.0,11,1493.96,United Kingdom,2011-06-12,9,5,5,4,3
14705.0,198,179.0,United Kingdom,2011-05-25,1,1,1,1,2
14708.0,2,1126.37,United Kingdom,2010-12-06,3,5,3,4,0
14709.0,15,4921.04,United Kingdom,2010-12-16,13,4,5,5,3
14710.0,14,599.48,United Kingdom,2011-10-11,4,4,4,3,0
14711.0,10,2839.62,United Kingdom,2011-03-22,11,5,5,5,3
14712.0,29,917.07,United Kingdom,2011-08-19,3,4,3,4,1
14713.0,9,2662.2,United Kingdom,2010-12-09,11,5,5,5,3
14714.0,24,160.19,United Kingdom,2011-11-15,1,4,1,1,0
14715.0,24,867.38,United Kingdom,2011-01-12,4,4,4,3,1
14716.0,43,307.51,United Kingdom,2011-07-14,2,3,3,2,0
14719.0,1,1581.84,United Kingdom,2011-04-04,5,5,4,4,3
14720.0,5,663.81,United Kingdom,2011-08-05,3,5,3,3,0
14722.0,147,180.42000000000002,United Kingdom,2011-07-15,1,2,1,1,2
14723.0,10,1122.3600000000001,United Kingdom,2010-12-03,6,5,5,4,3
14725.0,24,655.58,United Kingdom,2011-11-15,1,4,1,3,0
14727.0,274,268.58,United Kingdom,2011-03-10,1,1,1,2,2
14729.0,373,313.49,United Kingdom,2010-12-01,1,1,1,2,2
14730.0,1,1897.57,United Kingdom,2011-03-08,7,5,5,4,3
14731.0,47,380.02,United Kingdom,2011-05-11,3,3,3,2,1
14732.0,8,2702.4900000000002,United Kingdom,2011-01-04,8,5,5,5,3
14733.0,16,9585.91,United Kingdom,2010-12-07,12,4,5,5,3
14735.0,3,6065.69,United Kingdom,2010-12-16,30,5,5,5,3
14737.0,3,1164.55,United Kingdom,2010-12-21,3,5,3,4,0
14738.0,42,1314.45,United Kingdom,2011-01-27,7,3,5,4,1
14739.0,4,3902.28,United Kingdom,2010-12-07,7,5,5,5,3
14740.0,197,1448.21,United Kingdom,2011-03-01,3,1,3,4,1
14741.0,11,1400.34,United Kingdom,2010-12-02,6,5,5,4,3
14744.0,16,1099.98,United Kingdom,2010-12-08,7,4,5,4,1
14745.0,112,1220.26,United Kingdom,2011-02-27,5,2,4,4,1
14747.0,249,328.2,United Kingdom,2011-04-04,1,1,1,2,2
14748.0,29,1415.75,United Kingdom,2010-12-06,5,4,4,4,1
14752.0,43,389.64,United Kingdom,2011-10-27,1,3,1,2,2
14753.0,87,563.15,United Kingdom,2011-09-13,1,2,1,3,2
14754.0,44,638.05,United Kingdom,2011-02-17,2,3,3,3,1
14755.0,9,5010.28,United Kingdom,2011-01-09,11,5,5,5,3
14756.0,15,738.96,United Kingdom,2011-11-24,1,4,1,3,0
14757.0,75,420.5,United Kingdom,2011-09-25,1,2,1,2,2
14758.0,144,1484.06,United Kingdom,2011-03-25,4,2,4,4,1
14759.0,4,1625.97,United Kingdom,2011-04-21,3,5,3,4,0
14760.0,297,89.2,United Kingdom,2011-02-15,1,1,1,1,2
14761.0,58,255.9,United Kingdom,2011-01-09,2,3,3,2,2
14762.0,263,300.52,United Kingdom,2011-03-21,1,1,1,2,2
14764.0,46,278.3,United Kingdom,2011-10-24,1,3,1,2,2
14765.0,29,254.11,United Kingdom,2011-06-16,3,4,3,2,0
14766.0,8,2473.37,United Kingdom,2010-12-08,6,5,5,5,3
14768.0,17,192.60000000000002,United Kingdom,2011-08-04,2,4,3,1,0
14769.0,2,10416.98,United Kingdom,2010-12-17,9,5,5,5,3
14770.0,232,876.42,United Kingdom,2011-01-20,2,1,3,3,2
14772.0,112,139.26,United Kingdom,2011-08-19,1,2,1,1,2
14775.0,58,1011.9,United Kingdom,2010-12-02,3,3,3,4,1
14776.0,51,2538.3,United Kingdom,2011-01-31,11,3,5,5,1
14778.0,127,730.86,United Kingdom,2011-02-04,2,2,3,3,2
14779.0,280,386.15,United Kingdom,2011-01-20,3,1,3,2,2
14780.0,54,447.68,United Kingdom,2011-09-21,2,3,3,2,0
14782.0,319,200.10000000000002,United Kingdom,2011-01-24,1,1,1,1,2
14784.0,26,289.99,United Kingdom,2011-01-20,2,4,3,2,0
14785.0,10,77.4,United Kingdom,2011-11-24,2,5,3,1,0
14788.0,7,679.4399999999999,United Kingdom,2011-11-13,2,5,3,3,0
14789.0,28,197.64,United Kingdom,2011-11-11,1,4,1,1,0
14790.0,16,745.06,United Kingdom,2011-03-31,4,4,4,3,1
14792.0,63,6.2,United Kingdom,2011-10-07,1,3,1,1,2
14793.0,21,228.99,United Kingdom,2011-11-18,1,4,1,1,0
14794.0,2,1319.91,United Kingdom,2011-01-09,7,5,5,4,3
14795.0,166,131.45000000000002,United Kingdom,2011-06-26,1,2,1,1,2
14796.0,1,7975.49,United Kingdom,2010-12-08,17,5,5,5,3
14798.0,52,173.74,United Kingdom,2011-02-02,3,3,3,1,0
14799.0,51,157.7,United Kingdom,2011-10-19,1,3,1,1,2
14800.0,47,4331.79,United Kingdom,2010-12-05,12,3,5,5,3
14801.0,61,189.34,United Kingdom,2011-10-09,1,3,1,1,2
14803.0,162,845.55,United Kingdom,2011-02-20,3,2,3,3,1
14804.0,8,353.27,United Kingdom,2011-12-01,1,5,1,2,0
14805.0,15,546.4,United Kingdom,2011-01-30,4,4,4,3,0
14806.0,75,193.39000000000001,United Kingdom,2011-09-25,1,2,1,1,2
14808.0,39,2718.6,United Kingdom,2011-06-20,8,3,5,5,1
14810.0,40,2085.33,United Kingdom,2010-12-05,11,3,5,5,1
14813.0,369,152.88,United Kingdom,2010-12-05,2,1,3,1,2
14815.0,36,778.5,United Kingdom,2011-10-03,2,3,3,3,1
14816.0,197,271.85,United Kingdom,2011-05-26,1,1,1,2,2
14817.0,200,1110.34,United Kingdom,2011-03-07,2,1,3,4,1
14818.0,73,657.8,United Kingdom,2011-03-31,3,2,3,3,1
14819.0,64,272.07,United Kingdom,2011-05-31,2,3,3,2,2
14820.0,21,507.29,United Kingdom,2011-06-19,4,4,4,3,1
14821.0,366,48.800000000000004,United Kingdom,2010-12-08,1,1,1,1,2
14823.0,180,321.43,United Kingdom,2011-05-29,3,1,3,2,2
14824.0,10,1127.71,United Kingdom,2011-09-09,4,5,4,4,1
14825.0,3,2221.01,United Kingdom,2010-12-06,12,5,5,5,3
14828.0,196,2139.76,United Kingdom,2011-01-07,3,1,3,5,1
14829.0,29,697.55,United Kingdom,2010-12-02,4,4,4,3,1
14830.0,53,188.88,United Kingdom,2011-10-17,1,3,1,1,2
14834.0,17,1720.3,United Kingdom,2011-04-13,6,4,5,4,1
14836.0,10,102.44999999999999,United Kingdom,2011-11-09,3,5,3,1,0
14837.0,89,1649.5,United Kingdom,2011-05-22,4,2,4,4,1
14840.0,267,62.85,United Kingdom,2011-03-17,1,1,1,1,2
14841.0,53,3295.76,United Kingdom,2010-12-16,6,3,5,5,1
14842.0,43,2824.69,United Kingdom,2011-02-04,4,3,4,5,1
14844.0,63,3189.81,United Kingdom,2011-04-12,4,3,4,5,1
14847.0,148,309.4,United Kingdom,2011-07-14,1,2,1,2,2
14849.0,21,7930.54,United Kingdom,2010-12-01,22,4,5,5,3
14850.0,311,325.75,United Kingdom,2011-02-01,1,1,1,2,2
14851.0,23,511.35,United Kingdom,2011-03-28,2,4,3,3,0
14852.0,58,2836.69,United Kingdom,2011-04-01,6,3,5,5,1
14853.0,24,475.8,United Kingdom,2011-05-12,2,4,3,3,0
14854.0,78,2740.03,United Kingdom,2011-03-10,7,2,5,5,1
14855.0,119,645.65,United Kingdom,2011-07-28,2,2,3,3,2
14856.0,36,1290.53,United Kingdom,2011-10-14,3,3,3,4,1
14857.0,59,1173.12,United Kingdom,2011-07-14,2,3,3,4,1
14859.0,12,1353.74,United Kingdom,2011-05-19,4,5,4,4,1
14860.0,19,170.32,United Kingdom,2011-11-20,1,4,1,1,0
14861.0,52,125.79,United Kingdom,2011-10-18,1,3,1,1,2
14862.0,25,841.1999999999999,United Kingdom,2011-07-14,2,4,3,3,0
14863.0,29,266.76,United Kingdom,2011-11-10,1,4,1,2,0
14865.0,7,52.2,United Kingdom,2010-12-02,2,5,3,1,0
14866.0,10,14389.9,United Kingdom,2010-12-08,12,5,5,5,3
14867.0,185,710.28,United Kingdom,2011-01-07,3,1,3,3,1
14868.0,3,2953.59,United Kingdom,2011-04-20,8,5,5,5,3
14869.0,8,721.45,United Kingdom,2011-08-28,2,5,3,3,0
14870.0,261,327.25,United Kingdom,2011-03-23,1,1,1,2,2
14871.0,3,501.28000000000003,United Kingdom,2010-12-14,4,5,4,3,0
14873.0,210,519.68,United Kingdom,2011-05-13,1,1,1,3,2
14875.0,107,1465.3200000000002,United Kingdom,2011-03-22,2,2,3,4,1
14878.0,12,1476.09,United Kingdom,2010-12-16,9,5,5,4,3
14880.0,77,690.59,United Kingdom,2011-02-24,3,2,3,3,1
14881.0,19,255.4,United Kingdom,2011-11-20,1,4,1,2,0
14882.0,26,589.7,United Kingdom,2011-11-06,2,4,3,3,0
14883.0,18,761.59,United Kingdom,2011-05-12,5,4,4,3,1
14885.0,131,765.3199999999999,United Kingdom,2011-07-31,1,2,1,3,2
14886.0,252,364.8,United Kingdom,2011-04-01,1,1,1,2,2
14887.0,79,1862.0,United Kingdom,2011-09-21,1,2,1,4,1
14888.0,207,369.2,United Kingdom,2011-05-16,1,1,1,2,2
14889.0,336,135.9,United Kingdom,2011-01-07,1,1,1,1,2
14890.0,253,125.65,United Kingdom,2011-03-31,1,1,1,1,2
14891.0,148,554.38,United Kingdom,2011-06-05,2,2,3,3,2
14893.0,9,1237.8500000000001,United Kingdom,2011-11-28,2,5,3,4,0
14894.0,85,655.75,United Kingdom,2011-09-15,1,2,1,3,2
14895.0,7,11138.710000000001,United Kingdom,2011-02-22,20,5,5,5,3
14896.0,204,468.77000000000004,United Kingdom,2010-12-09,2,1,3,3,2
14897.0,7,1366.38,United Kingdom,2011-02-16,4,5,4,4,3
14898.0,23,1269.31,United Kingdom,2010-12-03,6,4,5,4,1
14901.0,11,1421.29,United Kingdom,2010-12-02,9,5,5,4,3
14902.0,25,332.66,United Kingdom,2011-11-14,1,4,1,2,0
14903.0,21,2795.33,United Kingdom,2011-03-06,5,4,4,5,1
14904.0,2,1025.44,United Kingdom,2011-11-14,2,5,3,4,0
14905.0,157,616.15,United Kingdom,2011-04-20,2,2,3,3,2
14907.0,3,3501.1,United Kingdom,2010-12-07,7,5,5,5,3
14908.0,74,277.8,United Kingdom,2011-09-26,1,2,1,2,2
14910.0,2,434.35,United Kingdom,2011-10-16,4,5,4,2,0
14913.0,35,1227.43,United Kingdom,2010-12-15,4,3,4,4,1
14915.0,91,307.48,United Kingdom,2011-03-07,2,2,3,2,2
14916.0,70,1268.98,United Kingdom,2011-01-19,4,3,4,4,1
14918.0,115,1610.15,United Kingdom,2011-07-08,2,2,3,4,1
14920.0,212,977.77,United Kingdom,2011-05-11,2,1,3,4,1
14921.0,30,1316.07,United Kingdom,2011-05-22,2,4,3,4,1
14923.0,50,749.1,United Kingdom,2011-10-20,1,3,1,3,2
14924.0,245,310.05,United Kingdom,2011-04-08,1,1,1,2,2
14929.0,32,223.88,United Kingdom,2011-11-07,1,4,1,1,0
14944.0,29,5900.25,United Kingdom,2011-02-16,11,4,5,5,3
14946.0,14,100.9,United Kingdom,2011-11-25,1,4,1,1,0
14947.0,72,290.82,United Kingdom,2011-08-01,2,2,3,2,2
14948.0,23,1101.97,United Kingdom,2011-05-04,6,4,5,4,1
14950.0,19,371.2,United Kingdom,2011-11-20,1,4,1,2,0
14951.0,79,311.69,United Kingdom,2011-09-21,1,2,1,2,2
14952.0,59,8099.49,United Kingdom,2010-12-10,11,3,5,5,3
14953.0,25,285.67,United Kingdom,2011-11-14,1,4,1,2,0
14954.0,12,294.85,United Kingdom,2011-11-27,1,5,1,2,0
14957.0,253,58.49,United Kingdom,2011-03-31,1,1,1,1,2
14958.0,147,483.72999999999996,United Kingdom,2011-04-08,3,2,3,3,1
14959.0,64,695.42,United Kingdom,2011-02-16,4,3,4,3,1
14960.0,8,221.27,United Kingdom,2011-06-21,2,5,3,1,0
14961.0,10,7044.68,United Kingdom,2010-12-14,9,5,5,5,3
14962.0,270,126.7,United Kingdom,2011-03-14,1,1,1,1,2
14963.0,9,1472.34,United Kingdom,2011-06-09,5,5,4,4,3
14964.0,247,206.21,United Kingdom,2011-04-06,1,1,1,1,2
14965.0,96,596.09,United Kingdom,2011-09-04,2,2,3,3,2
14966.0,14,183.02,United Kingdom,2011-11-25,1,4,1,1,0
14967.0,49,463.8,United Kingdom,2011-10-21,1,3,1,2,2
14968.0,30,147.59,United Kingdom,2011-11-09,1,4,1,1,0
14970.0,68,1592.06,United Kingdom,2011-01-27,4,3,4,4,1
14971.0,35,1097.98,United Kingdom,2011-10-27,3,3,3,4,1
14972.0,128,114.77,United Kingdom,2011-08-03,1,2,1,1,2
14973.0,107,1314.45,United Kingdom,2011-04-28,3,2,3,4,1
14974.0,37,89.94,United Kingdom,2011-11-02,1,3,1,1,2
14975.0,57,279.94,United Kingdom,2011-10-13,1,3,1,2,2
14976.0,57,790.86,United Kingdom,2011-01-17,7,3,5,3,1
14978.0,72,1921.3700000000001,United Kingdom,2011-01-13,5,2,4,4,1
14981.0,246,102.12,United Kingdom,2011-04-07,1,1,1,1,2
14984.0,19,202.37,United Kingdom,2011-06-12,2,4,3,1,0
14985.0,198,292.01,United Kingdom,2010-12-16,2,1,3,2,2
14987.0,15,326.4,United Kingdom,2010-12-09,2,4,3,2,0
14988.0,211,334.54,United Kingdom,2011-05-12,1,1,1,2,2
14995.0,38,231.98000000000002,United Kingdom,2011-03-04,2,3,3,1,0
14997.0,46,546.1999999999999,United Kingdom,2011-06-14,3,3,3,3,1
14998.0,170,414.87,United Kingdom,2011-04-12,2,2,3,2,2
15000.0,47,490.52,United Kingdom,2011-10-23,1,3,1,3,2
15002.0,115,1641.76,United Kingdom,2010-12-07,4,2,4,4,1
15004.0,147,1220.77,United Kingdom,2011-07-15,1,2,1,4,2
15005.0,15,6295.37,United Kingdom,2010-12-08,29,4,5,5,3
15006.0,51,480.38,United Kingdom,2011-10-19,1,3,1,3,2
15007.0,159,156.91,United Kingdom,2011-07-03,1,2,1,1,2
15009.0,12,1259.43,United Kingdom,2011-11-14,3,5,3,4,1
15010.0,35,308.94,United Kingdom,2011-11-04,1,3,1,2,0
15012.0,53,405.04,United Kingdom,2010-12-01,2,3,3,2,0
15014.0,43,257.67,United Kingdom,2011-06-16,2,3,3,2,0
15016.0,172,170.04,United Kingdom,2011-06-20,1,2,1,1,2
15017.0,33,125.58,United Kingdom,2011-11-06,1,3,1,1,2
15018.0,38,496.21000000000004,United Kingdom,2010-12-07,3,3,3,3,1
15019.0,266,252.81,United Kingdom,2011-03-18,1,1,1,2,2
15021.0,8,1871.77,United Kingdom,2010-12-08,9,5,5,4,3
15022.0,11,852.39,United Kingdom,2011-10-23,4,5,4,3,1
15023.0,3,6720.41,United Kingdom,2010-12-05,11,5,5,5,3
15024.0,9,1636.43,United Kingdom,2010-12-07,10,5,5,4,3
15025.0,33,361.96,United Kingdom,2011-11-06,1,3,1,2,0
15026.0,80,469.0,United Kingdom,2011-03-07,3,2,3,3,1
15027.0,30,1066.1499999999999,United Kingdom,2011-04-15,4,4,4,4,1
15028.0,8,627.13,United Kingdom,2010-12-06,4,5,4,3,0
15030.0,71,518.28,United Kingdom,2011-03-16,2,3,3,3,2
15031.0,4,653.19,United Kingdom,2011-03-02,4,5,4,3,0
15032.0,256,4959.1,United Kingdom,2010-12-08,3,1,3,5,1
15033.0,4,2557.18,United Kingdom,2011-01-14,10,5,5,5,3
15034.0,15,4274.16,United Kingdom,2010-12-21,8,4,5,5,3
15035.0,89,252.73000000000002,United Kingdom,2011-09-11,1,2,1,2,2
15036.0,72,429.56,United Kingdom,2011-06-13,3,2,3,2,1
15038.0,58,685.74,United Kingdom,2010-12-05,6,3,5,3,1
15039.0,9,19766.59,United Kingdom,2010-12-06,47,5,5,5,3
15041.0,170,179.93,United Kingdom,2011-06-22,1,2,1,1,2
15042.0,199,135.93,United Kingdom,2011-05-24,1,1,1,1,2
15043.0,31,537.0,United Kingdom,2011-11-08,1,4,1,3,0
15044.0,19,7634.7300000000005,United Kingdom,2010-12-12,17,4,5,5,3
15045.0,151,735.66,United Kingdom,2011-03-27,2,2,3,3,2
15046.0,9,5090.42,United Kingdom,2011-01-05,15,5,5,5,3
15047.0,269,343.62,United Kingdom,2011-03-15,1,1,1,2,2
15048.0,65,381.0,United Kingdom,2010-12-06,4,3,4,2,1
15049.0,273,121.17000000000002,United Kingdom,2011-03-11,1,1,1,1,2
15050.0,25,1737.69,United Kingdom,2011-09-29,3,4,3,4,1
15051.0,23,1383.3600000000001,United Kingdom,2011-07-12,3,4,3,4,1
15052.0,319,207.73000000000002,United Kingdom,2011-01-24,1,1,1,1,2
15053.0,4,693.95,United Kingdom,2011-03-03,3,5,3,3,0
15054.0,12,302.1,United Kingdom,2011-10-30,2,5,3,2,0
15057.0,275,1489.5,United Kingdom,2011-01-28,2,1,3,4,1
15058.0,25,2102.54,United Kingdom,2011-01-31,11,4,5,5,3
15059.0,40,1337.72,United Kingdom,2011-01-09,9,3,5,4,1
15060.0,8,294.25,United Kingdom,2011-11-30,4,5,4,2,0
15061.0,3,54534.14,United Kingdom,2010-12-02,46,5,5,5,3
15062.0,71,987.86,United Kingdom,2010-12-15,4,3,4,4,1
15063.0,213,370.79999999999995,United Kingdom,2011-05-10,1,1,1,2,2
15065.0,37,3158.13,United Kingdom,2011-02-21,4,3,4,5,1
15066.0,53,893.59,United Kingdom,2011-10-17,1,3,1,4,2
15067.0,78,1744.76,United Kingdom,2011-03-02,3,2,3,4,1
15068.0,46,553.36,United Kingdom,2011-03-28,2,3,3,3,0
15069.0,179,1109.53,United Kingdom,2011-06-13,1,1,1,4,2
15070.0,372,106.2,United Kingdom,2010-12-02,1,1,1,1,2
15071.0,93,982.07,United Kingdom,2011-03-09,2,2,3,4,1
15073.0,9,1043.41,United Kingdom,2011-06-06,3,5,3,4,0
15074.0,105,735.67,United Kingdom,2011-08-26,1,2,1,3,2
15075.0,77,773.03,United Kingdom,2011-09-23,1,2,1,3,2
15076.0,172,880.85,United Kingdom,2011-06-20,1,2,1,3,2
15078.0,7,9743.11,United Kingdom,2010-12-06,30,5,5,5,3
15079.0,212,895.61,United Kingdom,2010-12-09,4,1,4,4,1
15081.0,22,504.8,United Kingdom,2010-12-07,5,4,4,3,1
15083.0,256,88.2,United Kingdom,2011-03-28,1,1,1,1,2
15087.0,281,306.94,United Kingdom,2011-03-03,1,1,1,2,2
15088.0,21,1160.07,United Kingdom,2011-10-03,2,4,3,4,1
15089.0,10,2420.84,United Kingdom,2011-08-03,6,5,5,5,3
15090.0,308,381.32,United Kingdom,2011-02-04,1,1,1,2,2
15091.0,67,480.71,United Kingdom,2011-10-03,1,3,1,3,2
15092.0,215,457.81,United Kingdom,2011-03-01,2,1,3,2,2
15093.0,18,4597.02,United Kingdom,2010-12-02,6,4,5,5,3
15095.0,103,1370.6,United Kingdom,2011-05-20,4,2,4,4,1
15096.0,42,219.39000000000001,United Kingdom,2011-10-28,1,3,1,1,2
15097.0,4,248.08,United Kingdom,2011-12-05,1,5,1,2,0
15098.0,182,39916.5,United Kingdom,2011-06-10,3,1,3,5,1
15099.0,84,410.48,United Kingdom,2011-09-16,1,2,1,2,2
15100.0,333,876.0,United Kingdom,2010-12-01,3,1,3,3,1
15101.0,8,317.53,United Kingdom,2010-12-15,2,5,3,2,0
15103.0,31,703.36,United Kingdom,2011-09-14,2,4,3,3,0
15104.0,196,993.54,United Kingdom,2011-03-02,2,1,3,4,1
15105.0,18,2298.93,United Kingdom,2011-07-28,7,4,5,5,3
15106.0,17,1422.52,United Kingdom,2011-03-15,5,4,4,4,1
15107.0,311,319.5,United Kingdom,2010-12-02,6,1,5,2,1
15109.0,245,484.95,United Kingdom,2011-04-08,1,1,1,3,2
15110.0,23,996.1,United Kingdom,2011-01-25,4,4,4,4,1
15111.0,29,1567.48,United Kingdom,2010-12-02,3,4,3,4,1
15113.0,9,3509.43,United Kingdom,2011-10-16,3,5,3,5,3
15114.0,30,2760.56,United Kingdom,2011-02-11,10,4,5,5,3
15115.0,18,340.11,United Kingdom,2011-11-21,1,4,1,2,0
15116.0,17,1352.75,United Kingdom,2011-05-19,4,4,4,4,1
15117.0,14,1551.78,United Kingdom,2011-05-08,5,4,4,4,1
15118.0,134,244.8,United Kingdom,2011-07-28,1,2,1,2,2
15119.0,245,266.4,United Kingdom,2011-04-08,1,1,1,2,2
15120.0,133,358.82,United Kingdom,2011-07-29,1,2,1,2,2
15121.0,50,457.72,United Kingdom,2011-02-24,2,3,3,2,0
15122.0,114,1633.78,United Kingdom,2011-02-15,3,2,3,4,1
15123.0,7,2199.31,United Kingdom,2011-05-17,2,5,3,5,0
15124.0,22,184.19,United Kingdom,2011-06-01,2,4,3,1,0
15125.0,25,11528.48,United Kingdom,2011-03-14,15,4,5,5,3
15127.0,65,406.53,United Kingdom,2011-10-05,1,3,1,2,2
15128.0,60,1471.0,United Kingdom,2011-05-04,4,3,4,4,1
15129.0,50,3447.4,United Kingdom,2011-02-21,10,3,5,5,1
15130.0,169,330.11,United Kingdom,2011-06-23,1,2,1,2,2
15132.0,18,977.9300000000001,United Kingdom,2011-03-22,5,4,4,4,1
15133.0,127,982.42,United Kingdom,2011-02-11,3,2,3,4,1
15134.0,14,1387.99,United Kingdom,2011-04-13,8,4,5,4,3
15135.0,239,139.05,United Kingdom,2011-04-14,1,1,1,1,2
15136.0,2,1286.7,United Kingdom,2011-09-04,3,5,3,4,0
15139.0,239,178.96,United Kingdom,2011-01-07,2,1,3,1,2
15140.0,52,2354.25,United Kingdom,2011-03-20,7,3,5,5,1
15142.0,46,498.74,United Kingdom,2011-10-24,1,3,1,3,2
15143.0,225,259.45,United Kingdom,2011-04-28,1,1,1,2,2
15144.0,8,6580.44,United Kingdom,2011-01-31,17,5,5,5,3
15145.0,4,1194.73,United Kingdom,2011-04-05,4,5,4,4,3
15146.0,164,1327.16,United Kingdom,2011-02-21,2,2,3,4,1
15147.0,240,623.5,United Kingdom,2011-04-13,1,1,1,3,2
15148.0,10,301.29,United Kingdom,2011-11-29,1,5,1,2,0
15149.0,133,520.8000000000001,United Kingdom,2011-07-29,1,2,1,3,2
15150.0,17,5291.33,United Kingdom,2011-03-15,10,4,5,5,3
15152.0,9,4745.69,United Kingdom,2011-06-05,13,5,5,5,3
15153.0,31,329.25,United Kingdom,2011-11-08,1,4,1,2,0
15154.0,75,254.28,United Kingdom,2011-09-25,1,2,1,2,2
15156.0,1,961.49,United Kingdom,2011-11-06,3,5,3,4,0
15157.0,3,1936.07,United Kingdom,2010-12-16,3,5,3,4,3
15158.0,45,401.40000000000003,United Kingdom,2011-10-25,1,3,1,2,2
15159.0,1,18641.010000000002,United Kingdom,2010-12-13,30,5,5,5,3
15160.0,357,158.16,United Kingdom,2010-12-17,1,1,1,1,2
15163.0,18,304.47,United Kingdom,2011-05-31,2,4,3,2,0
15164.0,68,824.58,United Kingdom,2011-01-04,3,3,3,3,1
15165.0,373,487.75,United Kingdom,2010-12-01,1,1,1,3,2
15167.0,320,158.8,United Kingdom,2011-01-23,1,1,1,1,2
15168.0,25,106.56,United Kingdom,2011-11-14,1,4,1,1,0
15171.0,331,1289.5,United Kingdom,2011-01-12,1,1,1,4,2
15172.0,8,1624.05,United Kingdom,2011-04-17,5,5,4,4,3
15174.0,322,135.75,United Kingdom,2011-01-21,1,1,1,1,2
15175.0,71,224.14,United Kingdom,2011-09-29,1,3,1,1,2
15178.0,260,40.5,United Kingdom,2011-03-24,1,1,1,1,2
15179.0,18,2206.95,United Kingdom,2011-01-24,5,4,4,5,1
